Image,Distance(m),Error(m)
0000000005.png,12.1015625,67.8984375
0000000005.png,11.98046875,68.01953125
0000000005.png,11.9765625,68.0234375
0000000005.png,11.95703125,68.04296875
0000000005.png,12.00390625,67.99609375
0000000005.png,11.953125,68.046875
0000000005.png,11.91796875,68.08203125
0000000005.png,11.84765625,68.15234375
0000000005.png,11.8359375,68.1640625
0000000005.png,11.78515625,68.21484375
0000000005.png,11.78125,68.21875
0000000005.png,11.73046875,68.26953125
0000000005.png,11.71875,68.28125
0000000005.png,11.6875,68.3125
0000000005.png,11.6484375,68.3515625
0000000005.png,11.6171875,68.3828125
0000000005.png,11.58203125,67.57929229736328
0000000005.png,11.55859375,68.04620361328125
0000000005.png,11.51171875,67.87568664550781
0000000005.png,11.46484375,68.30162048339844
0000000005.png,11.44921875,68.55078125
0000000005.png,11.3984375,67.4699478149414
0000000005.png,11.3984375,67.66461944580078
0000000005.png,11.3515625,67.8470687866211
0000000005.png,11.29296875,67.74219512939453
0000000005.png,10.9609375,48.40665054321289
0000000005.png,10.80859375,51.002689361572266
0000000005.png,10.8515625,54.244171142578125
0000000005.png,10.63671875,64.56674194335938
0000000005.png,16.37890625,63.62109375
0000000005.png,16.46484375,63.53515625
0000000005.png,16.44140625,63.55859375
0000000005.png,16.47265625,63.52734375
0000000005.png,16.50390625,63.49609375
0000000005.png,16.62109375,63.37890625
0000000005.png,16.5078125,63.4921875
0000000005.png,16.578125,63.421875
0000000005.png,16.5234375,63.4765625
0000000005.png,16.70703125,63.29296875
0000000005.png,16.73046875,63.26953125
0000000005.png,16.4140625,63.5859375
0000000005.png,16.453125,63.546875
0000000005.png,16.5,63.5
0000000005.png,16.48828125,63.51171875
0000000005.png,16.5390625,63.4609375
0000000005.png,16.52734375,63.47265625
0000000005.png,16.5546875,63.4453125
0000000005.png,16.23046875,63.76953125
0000000005.png,16.3671875,63.6328125
0000000005.png,16.25,63.75
0000000005.png,16.2890625,63.7109375
0000000005.png,16.359375,63.640625
0000000005.png,16.4375,63.5625
0000000005.png,16.34375,63.65625
0000000005.png,16.39453125,63.60546875
0000000005.png,16.41015625,63.58984375
0000000005.png,16.5390625,63.4609375
0000000005.png,16.48828125,63.51171875
0000000005.png,16.4921875,63.5078125
0000000005.png,16.5546875,63.4453125
0000000005.png,16.59765625,63.40234375
0000000005.png,16.6328125,63.3671875
0000000005.png,16.3671875,63.6328125
0000000005.png,16.390625,57.48985290527344
0000000005.png,16.40625,57.01878356933594
0000000005.png,16.2421875,53.95996856689453
0000000005.png,16.26171875,53.39044189453125
0000000005.png,16.42578125,52.69087219238281
0000000005.png,16.296875,50.78807067871094
0000000005.png,16.32421875,50.03954315185547
0000000005.png,16.3203125,44.74714660644531
0000000005.png,16.34765625,43.85271072387695
0000000005.png,16.1953125,43.42529296875
0000000005.png,16.20703125,40.93466567993164
0000000005.png,16.203125,40.24872970581055
0000000005.png,16.2109375,37.02811050415039
0000000005.png,16.21875,35.224891662597656
0000000005.png,15.921875,35.101829528808594
0000000005.png,15.9453125,34.62577819824219
0000000005.png,15.83984375,33.16071319580078
0000000005.png,15.96484375,32.7808837890625
0000000005.png,15.96875,32.55996322631836
0000000005.png,15.85546875,32.45800018310547
0000000005.png,15.98828125,31.781131744384766
0000000005.png,15.77734375,32.01619338989258
0000000005.png,15.72265625,31.977737426757812
0000000005.png,15.765625,30.98394012451172
0000000005.png,15.73046875,30.84844970703125
0000000005.png,15.72265625,30.715957641601562
0000000005.png,15.7421875,30.333744049072266
0000000005.png,15.7265625,30.11135482788086
0000000005.png,15.703125,29.999637603759766
0000000005.png,15.69140625,29.219226837158203
0000000005.png,15.515625,28.787479400634766
0000000005.png,15.703125,28.413192749023438
0000000005.png,15.74609375,28.223175048828125
0000000005.png,15.5390625,28.27602767944336
0000000005.png,15.54296875,28.039756774902344
0000000005.png,15.55859375,27.990127563476562
0000000005.png,15.546875,27.803024291992188
0000000005.png,15.5703125,27.91921615600586
0000000005.png,15.55859375,28.00356674194336
0000000005.png,15.58984375,28.044586181640625
0000000005.png,15.61328125,28.717529296875
0000000005.png,15.69140625,28.66189193725586
0000000005.png,15.53125,30.32042694091797
0000000005.png,15.5,30.51913833618164
0000000005.png,15.1953125,30.669719696044922
0000000005.png,15.390625,33.186161041259766
0000000005.png,15.2109375,33.49599838256836
0000000005.png,15.1171875,33.99840545654297
0000000005.png,15.2265625,36.06061935424805
0000000005.png,15.13671875,36.300540924072266
0000000005.png,15.12890625,37.76255416870117
0000000005.png,15.12890625,37.93797302246094
0000000005.png,15.12890625,37.93680953979492
0000000005.png,15.140625,38.359249114990234
0000000005.png,15.1484375,38.395103454589844
0000000005.png,15.15234375,38.23493576049805
0000000005.png,15.16015625,39.31526184082031
0000000005.png,14.72265625,40.01508712768555
0000000005.png,14.73828125,44.9592399597168
0000000005.png,14.76953125,47.28384780883789
0000000005.png,14.734375,50.5892333984375
0000000005.png,14.74609375,53.52940368652344
0000000005.png,14.75,53.938140869140625
0000000005.png,14.51953125,54.44435119628906
0000000005.png,14.41015625,54.052032470703125
0000000005.png,14.51953125,53.83793640136719
0000000005.png,14.41015625,54.03624725341797
0000000005.png,14.51953125,55.914398193359375
0000000005.png,14.4140625,56.03717803955078
0000000005.png,14.41796875,56.28681945800781
0000000005.png,14.4296875,56.46648406982422
0000000005.png,14.4140625,56.07182312011719
0000000005.png,14.42578125,56.23784637451172
0000000005.png,14.421875,56.351043701171875
0000000005.png,14.41796875,56.39575958251953
0000000005.png,14.20703125,59.714134216308594
0000000005.png,14.41796875,59.798255920410156
0000000005.png,14.20703125,60.24418640136719
0000000005.png,14.4296875,60.45539855957031
0000000005.png,14.2265625,60.492347717285156
0000000005.png,14.22265625,60.742042541503906
0000000005.png,14.234375,61.12805938720703
0000000005.png,14.375,64.61986541748047
0000000005.png,14.25390625,65.74609375
0000000005.png,14.328125,65.671875
0000000005.png,14.32421875,65.67578125
0000000005.png,14.33984375,65.66015625
0000000005.png,14.33984375,65.66015625
0000000005.png,14.3046875,65.3468246459961
0000000005.png,14.08203125,64.75021362304688
0000000005.png,14.30078125,64.03612518310547
0000000005.png,14.09765625,65.90234375
0000000005.png,14.109375,65.890625
0000000005.png,13.859375,66.140625
0000000005.png,13.83203125,66.16796875
0000000005.png,13.84765625,66.15234375
0000000005.png,13.92578125,66.07421875
0000000005.png,13.84375,66.15625
0000000005.png,13.84375,66.15625
0000000005.png,13.87890625,66.12109375
0000000005.png,13.828125,66.171875
0000000005.png,13.8125,66.1875
0000000005.png,13.796875,66.203125
0000000005.png,13.7890625,66.2109375
0000000005.png,13.73828125,66.26171875
0000000005.png,13.703125,60.70166015625
0000000005.png,13.59765625,61.004920959472656
0000000005.png,13.578125,60.549591064453125
0000000005.png,13.625,58.681007385253906
0000000005.png,13.765625,58.869720458984375
0000000005.png,13.6171875,59.334617614746094
0000000005.png,13.64453125,59.371055603027344
0000000005.png,13.640625,60.75987243652344
0000000005.png,13.734375,61.31768798828125
0000000005.png,13.66796875,62.07380676269531
0000000005.png,13.66796875,66.33203125
0000000005.png,13.6953125,66.3046875
0000000005.png,13.640625,66.359375
0000000005.png,13.71484375,66.28515625
0000000005.png,13.66015625,66.33984375
0000000005.png,13.671875,66.328125
0000000005.png,13.66796875,66.33203125
0000000005.png,13.8046875,66.1953125
0000000005.png,13.703125,66.296875
0000000005.png,13.80078125,66.19921875
0000000005.png,13.70703125,66.29296875
0000000005.png,13.87109375,66.12890625
0000000005.png,13.72265625,66.27734375
0000000005.png,13.5,66.5
0000000005.png,13.734375,66.265625
0000000005.png,13.515625,66.484375
0000000005.png,13.75390625,66.24609375
0000000005.png,13.53515625,66.46484375
0000000005.png,13.89453125,66.10546875
0000000005.png,13.5390625,66.4609375
0000000005.png,13.56640625,66.43359375
0000000005.png,13.77734375,66.22265625
0000000005.png,13.5703125,66.4296875
0000000005.png,13.55859375,66.44140625
0000000005.png,13.921875,66.078125
0000000005.png,13.5859375,66.4140625
0000000005.png,13.59375,66.40625
0000000005.png,13.58984375,66.41015625
0000000005.png,13.60546875,66.39453125
0000000005.png,13.9375,66.0625
0000000005.png,13.5234375,66.4765625
0000000005.png,13.52734375,66.47265625
0000000005.png,13.5390625,66.4609375
0000000005.png,13.546875,66.453125
0000000005.png,13.55078125,66.44921875
0000000005.png,13.5546875,66.4453125
0000000005.png,13.56640625,66.43359375
0000000005.png,13.58984375,66.41015625
0000000005.png,13.58203125,66.41796875
0000000005.png,13.5859375,66.4140625
0000000005.png,13.6015625,66.3984375
0000000005.png,13.60546875,66.39453125
0000000005.png,13.55859375,66.44140625
0000000005.png,13.55859375,66.44140625
0000000005.png,13.55078125,66.44921875
0000000005.png,13.58203125,66.41796875
0000000005.png,13.59375,66.40625
0000000005.png,13.5,66.5
0000000005.png,13.515625,66.484375
0000000005.png,13.515625,66.484375
0000000005.png,13.61328125,66.38671875
0000000005.png,13.53125,66.46875
0000000005.png,13.61328125,66.38671875
0000000005.png,13.375,66.625
0000000005.png,13.56640625,66.43359375
0000000005.png,13.3984375,66.6015625
0000000005.png,13.48046875,66.51953125
0000000005.png,13.39453125,66.60546875
0000000005.png,13.3984375,66.6015625
0000000005.png,13.4921875,66.5078125
0000000005.png,13.4140625,66.5859375
0000000005.png,13.50390625,66.49609375
0000000005.png,13.4296875,66.5703125
0000000005.png,13.5703125,66.4296875
0000000005.png,13.44921875,66.55078125
0000000005.png,13.31640625,66.68359375
0000000005.png,13.31640625,66.68359375
0000000005.png,13.31640625,66.68359375
0000000005.png,13.46875,66.53125
0000000005.png,13.32421875,66.67578125
0000000005.png,13.3359375,66.6640625
0000000005.png,13.59375,66.40625
0000000005.png,13.61328125,66.38671875
0000000005.png,13.5859375,66.4140625
0000000005.png,13.37109375,66.62890625
0000000005.png,13.3828125,66.6171875
0000000005.png,13.390625,66.609375
0000000005.png,13.390625,66.609375
0000000005.png,13.390625,66.609375
0000000005.png,13.38671875,66.61328125
0000000005.png,13.41015625,66.58984375
0000000005.png,13.37890625,66.62109375
0000000005.png,13.3046875,66.6953125
0000000005.png,13.37109375,66.62890625
0000000005.png,13.3046875,66.6953125
0000000005.png,13.3046875,66.6953125
0000000005.png,13.37109375,66.62890625
0000000005.png,13.30078125,66.69921875
0000000005.png,13.296875,66.703125
0000000005.png,13.30078125,66.69921875
0000000005.png,13.37890625,66.62109375
0000000005.png,13.36328125,66.63671875
0000000005.png,13.28515625,66.71484375
0000000005.png,13.29296875,66.70703125
0000000005.png,13.3125,66.6875
0000000005.png,13.28515625,66.71484375
0000000005.png,13.28515625,66.71484375
0000000005.png,13.27734375,66.72265625
0000000005.png,13.3359375,66.6640625
0000000005.png,13.28515625,66.71484375
0000000005.png,13.28125,66.71875
0000000005.png,13.2890625,66.7109375
0000000005.png,13.28125,66.71875
0000000005.png,13.30859375,66.69140625
0000000005.png,13.28125,66.71875
0000000005.png,13.28125,66.71875
0000000005.png,13.28515625,66.71484375
0000000005.png,13.28125,66.71875
0000000005.png,13.2734375,66.7265625
0000000005.png,13.2890625,66.7109375
0000000005.png,13.30859375,66.69140625
0000000005.png,13.30859375,66.69140625
0000000005.png,13.3125,66.6875
0000000005.png,13.30859375,66.69140625
0000000005.png,13.3125,66.6875
0000000005.png,13.3046875,66.6953125
0000000005.png,13.3125,66.6875
0000000005.png,13.30859375,66.69140625
0000000005.png,13.359375,66.640625
0000000005.png,13.28125,66.71875
0000000005.png,13.28125,66.71875
0000000005.png,13.36328125,66.63671875
0000000005.png,13.28125,66.71875
0000000005.png,13.27734375,66.72265625
0000000005.png,13.2578125,66.7421875
0000000005.png,13.296875,66.703125
0000000005.png,13.26171875,66.73828125
0000000005.png,13.25,66.75
0000000005.png,13.2890625,66.7109375
0000000005.png,13.25390625,66.74609375
0000000005.png,13.23828125,66.76171875
0000000005.png,13.22265625,66.77734375
0000000005.png,13.2421875,66.7578125
0000000005.png,13.26953125,66.73046875
0000000005.png,13.23828125,66.76171875
0000000005.png,13.23046875,66.76953125
0000000005.png,13.2265625,66.7734375
0000000005.png,13.2734375,66.7265625
0000000005.png,13.30078125,66.69921875
0000000005.png,13.36328125,66.63671875
0000000005.png,13.30078125,66.69921875
0000000005.png,13.30078125,66.69921875
0000000005.png,13.37109375,66.62890625
0000000005.png,13.2890625,66.7109375
0000000005.png,13.32421875,66.67578125
0000000005.png,13.25390625,66.74609375
0000000005.png,13.1484375,66.8515625
0000000005.png,13.3125,66.6875
0000000005.png,13.07421875,66.92578125
0000000005.png,12.5625,67.4375
0000000005.png,12.69140625,67.30859375
0000000005.png,12.546875,67.453125
0000000005.png,12.55078125,67.44921875
0000000005.png,12.5390625,67.4609375
0000000005.png,12.82421875,67.17578125
0000000005.png,12.796875,67.203125
0000000005.png,12.69140625,67.30859375
0000000005.png,12.69921875,67.30078125
0000000005.png,12.62109375,67.37890625
0000000005.png,12.9453125,67.0546875
0000000005.png,12.96875,67.03125
0000000005.png,12.91796875,67.08203125
0000000005.png,12.921875,67.078125
0000000005.png,12.890625,67.109375
0000000005.png,12.87890625,67.12109375
0000000005.png,12.921875,67.078125
0000000005.png,12.87890625,67.12109375
0000000005.png,12.87109375,63.27472686767578
0000000005.png,12.8671875,62.268409729003906
0000000005.png,12.859375,61.626434326171875
0000000005.png,12.83984375,60.64795684814453
0000000005.png,12.86328125,53.17646789550781
0000000005.png,12.83984375,52.601409912109375
0000000005.png,12.8203125,52.24085235595703
0000000005.png,12.8203125,51.495140075683594
0000000005.png,12.75390625,47.44173049926758
0000000005.png,12.69140625,47.00973892211914
0000000005.png,12.06640625,46.97903060913086
0000000005.png,11.9921875,47.56057357788086
0000000005.png,11.765625,46.913665771484375
0000000005.png,11.8984375,47.237403869628906
0000000005.png,13.26171875,52.341026306152344
0000000005.png,13.08984375,52.11332702636719
0000000005.png,13.09765625,55.01542663574219
0000000005.png,13.21875,54.949867248535156
0000000005.png,13.1875,55.06053924560547
0000000005.png,13.23828125,52.03985595703125
0000000005.png,13.2265625,51.886940002441406
0000000005.png,13.1953125,51.81690216064453
0000000005.png,13.21875,53.42002868652344
0000000005.png,13.17578125,54.960411071777344
0000000005.png,13.15625,55.38355255126953
0000000005.png,13.15625,55.804771423339844
0000000005.png,13.1796875,60.41210174560547
0000000005.png,13.1484375,60.40137481689453
0000000005.png,13.109375,61.004798889160156
0000000005.png,13.10546875,61.677391052246094
0000000005.png,13.08203125,61.499839782714844
0000000005.png,13.03515625,64.51136016845703
0000000005.png,13.24609375,65.11483764648438
0000000005.png,13.0390625,65.845703125
0000000005.png,13.0390625,66.2343978881836
0000000005.png,12.9296875,59.69945526123047
0000000005.png,12.9453125,59.512916564941406
0000000005.png,13.16796875,59.13684844970703
0000000005.png,12.953125,59.158103942871094
0000000005.png,13.1640625,54.096702575683594
0000000005.png,13.125,53.589759826660156
0000000005.png,13.14453125,53.36639404296875
0000000005.png,13.1640625,54.14607238769531
0000000005.png,13.1328125,54.71331787109375
0000000005.png,12.875,67.125
0000000005.png,13.03125,66.96875
0000000005.png,12.80078125,67.19921875
0000000005.png,12.76953125,67.23046875
0000000005.png,12.71484375,67.28515625
0000000005.png,12.70703125,67.29296875
0000000005.png,12.69921875,67.30078125
0000000005.png,12.81640625,67.18359375
0000000005.png,12.7578125,67.2421875
0000000005.png,12.7734375,67.2265625
0000000005.png,12.58984375,67.41015625
0000000005.png,12.72265625,67.27734375
0000000005.png,12.5546875,67.4453125
0000000005.png,12.53515625,67.46484375
0000000005.png,12.47265625,67.52734375
0000000005.png,12.42578125,67.57421875
0000000005.png,12.3671875,67.6328125
0000000005.png,12.0703125,67.9296875
0000000005.png,11.95703125,68.04296875
0000000005.png,11.8671875,68.1328125
0000000005.png,11.7890625,68.2109375
0000000005.png,11.7265625,64.54441833496094
